FACLID21	JURDID	STATE	COUNTY	FACLNAME	STRATUM	WEIGHT	CONFPOP	V19	NCONPOP	V21	TOTPOP	V23	NONCIT	V25	QWKNDR	WEEKNDR	V28	ADMALE	V30	ADFEML	V32	JUVMALE	V34	JUVFEML	V36	TOTGEND	V38	JUVADS	V40	CONVMALE	V42	CONVFML	V44	UNCONVML	V46	UNCONVFM	V48	TOTADCNV	V50	WHITE	V52	BLACK	V54	HISP	V56	AMINDALK	V58	ASIAN	V60	HAWPAC	V62	TWORACE	TWORACEF	RACESPEC	OTRACE	V65	RACEDK	RACEDKF	TOTRACE	V67	MARSHAL	V69	FBOP	V69F	ICE	V69I	BIA	V69B	OTRSPEC	OTRAUTH	V69OF	YOURST	V71	OTRST	V73	LOCSTATE	V75	LOCOTRST	V77	TOTAUTH	V79	ADMITS	V82	DSCGH	V85	PEAKDATE	DAYINMT	V87	ADP	V89	RATCAP	V91	ELECMON	V93	HOMDTN	V95	COMMSVC	V97	DAYRPTG	V99	PRETSUP	V101	WKPROG	V103	DRUGPROG	V105	PROGSPEC	OTRPROG	V108	TOTNONCF	V110	ADMLNCNF	V112	ADFMNCNF	V114	JVMLNCNF	V116	JVFMNCNF	V118	NCNFGNDR	V120	CONVNCNF	V122	UNCNVNCF	V124	TOTCNVST	V126	NCONPOP2
041060060061000000000	041060060	04	PULASKI COUNTY	PULASKI COUNTY REGIONAL DETENTION FACILITY	12	1	960	0	24	0	984	0	0	9	1	215	0	813	1	123	1	24	1	0	1	960	0	24	0	363	1	113	1	474	1	10	1	960	0	318	1	642	1	0	9	0	9	0	9	0	9	0	9	 	0	0	0	0	960	0	90	0	6	0	0	8	0	8	 	0	0	222	0	0	8	0	8	0	8	318	0	346	0	327	1	15	1001	0	978	0	980	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	 	0	0	24	0	19	0	5	0	0	0	0	0	24	0	24	0	0	0	24	0	239
041066066061000000000	041066066	04	SEBASTIAN COUNTY	SEBASTIAN COUNTY ADULT DETENTION CENTER	7	1.4136	402	0	2	0	404	0	6	1	2	0	0	339	0	63	0	0	0	0	0	402	0	0	0	60	1	5	1	279	0	58	1	402	0	266	0	86	0	35	0	5	0	9	0	0	0	0	0	 	0	0	1	0	402	0	32	0	0	0	6	0	0	0	MILITARY AUTHORITIES	1	0	65	0	0	0	5	0	4	0	113	0	323	0	308	0	28	424	0	394	1	356	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	 	0	0	2	0	2	0	0	0	0	0	0	0	2	0	2	0	0	0	2	0	2
041072072061000000000	041072072	04	WASHINGTON COUNTY	WASHINGTON COUNTY DETENTION CENTER	7	1.4136	522	0	12	1	534	0	0	0	2	0	0	467	0	55	0	0	0	0	0	522	0	0	0	162	0	6	0	305	1	49	1	522	0	316	0	64	0	0	0	0	0	0	0	0	0	142	0	 	0	0	0	0	522	0	40	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	40	0	256	0	265	0	24	536	0	560	0	710	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	12	1	12	1	0	0	0	0	0	0	12	1	12	1	0	0	12	1	12
042043002061000000000	042043002	04	CABOT CITY	CABOT CITY JAIL	10	15.7	7	0	0	0	7	0	0	0	2	0	0	5	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	5	0	2	0	7	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	7	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	7	0	13	0	09	9	0	6	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
042048001061000000000	042048001	04	BRINKLEY CITY	BRINKLEY CITY JAIL	10	15.7	8	0	0	0	8	0	0	0	1	1	0	8	0	0	0	0	0	0	0	8	0	0	0	7	0	0	0	1	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	8	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	11	0	10	0	16	11	0	6	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
051001001060000001100	051001001	05	ALAMEDA COUNTY	ALAMEDA COUNTY	1	1	4405	0	2272	0	6677	0	0	9	1	19	0	4046	0	359	0	0	0	0	0	4405	0	0	0	702	0	97	0	3344	0	262	0	4405	0	771	0	2292	0	1055	0	0	0	44	0	42	0	201	0	 	0	0	0	0	4405	0	371	0	0	0	15	0	0	0	 	0	0	738	0	0	0	0	0	0	0	1124	0	1332	0	1317	0	01	4516	0	4444	0	4673	0	0	0	0	0	2272	0	0	0	0	0	0	0	0	0	 	0	0	2272	0	1748	0	524	0	0	0	0	0	2272	0	2272	0	0	0	2272	0	2291
051004004061000000000	051004004	05	BUTTE COUNTY	BUTTE COUNTY JAIL	7	1.4136	583	0	277	0	860	0	0	9	2	0	0	505	0	78	0	0	8	0	8	583	0	0	8	125	0	24	0	380	0	54	0	583	0	352	0	53	0	129	0	20	0	23	0	0	9	0	9	 	0	9	6	0	583	0	114	0	0	0	3	0	0	0	 	0	0	8	0	0	0	1	0	1	0	127	0	125	0	289	0	28	585	0	540	0	614	0	16	0	0	8	0	8	0	8	0	8	261	0	0	8	 	0	8	277	0	200	0	77	0	0	8	0	8	277	0	277	0	0	0	277	0	277
051005005061000000000	051005005	05	CALAVERAS COUNTY	CALAVERAS COUNTY JAIL	9	5.5377	77	0	30	0	107	0	1	0	2	0	0	69	0	8	0	0	0	0	0	77	0	0	0	20	0	5	0	49	1	3	1	77	0	70	0	1	0	6	0	0	0	0	0	0	0	0	0	 	0	0	0	0	77	0	0	0	0	0	1	0	0	0	 	0	0	2	0	0	0	0	0	0	0	3	0	90	0	4	0	02	92	0	74	0	65	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	 	0	0	30	0	22	0	8	0	0	0	0	0	30	0	30	0	0	0	30	0	30
051007007060000001200	051007007	05	CONTRA COSTA COUNTY	CONTRA COSTA COUNTY	1	1	1602	0	294	0	1896	0	262	0	2	0	0	1380	0	220	0	2	0	0	0	1602	0	2	0	152	0	19	0	1230	0	201	0	1602	0	532	0	616	0	349	0	0	0	11	0	6	0	0	8	OTHER	70	0	18	0	1602	0	3	0	0	0	9	0	0	0	 	0	0	24	0	0	0	60	0	0	0	96	0	419	0	441	0	08	1648	0	1602	0	2031	0	91	0	0	0	0	0	0	0	0	0	192	1	0	0	COUNTY PAROLE	11	0	294	0	218	0	76	0	0	0	0	0	294	0	294	0	0	0	294	0	294
051010010060000001400	051010010	05	FRESNO COUNTY	FRESNO COUNTY	1	1	2818	0	0	0	2818	0	44	0	2	0	0	2475	0	343	0	0	0	0	0	2818	0	0	0	683	0	116	0	1792	0	227	0	2818	0	609	0	431	0	1627	0	17	0	110	0	0	0	0	9	 	0	8	24	0	2818	0	0	9	0	9	14	0	0	9	FEDERAL HOLDS	351	0	73	0	0	0	4	0	8	0	450	0	660	0	827	0	14	2819	0	2729	0	3778	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
051012012061000000000	051012012	05	HUMBOLDT COUNTY	HUMBOLDT COUNTY CORRECTIONAL FACILITY	7	1.4136	375	0	322	0	697	0	0	9	2	0	0	316	0	59	0	0	0	0	0	375	0	0	0	104	0	24	0	212	0	35	0	375	0	277	0	12	0	16	0	62	0	3	0	0	0	0	0	OTHER	5	0	0	0	375	0	2	0	0	0	3	0	0	0	 	0	0	59	0	0	0	17	0	4	0	85	0	216	0	196	0	08	381	0	341	0	411	0	0	0	0	0	0	0	0	0	0	0	322	0	0	0	 	0	0	322	0	253	0	69	0	0	0	0	0	322	0	322	0	0	0	322	0	322
051013013060000001500	051013013	05	IMPERIAL COUNTY	IMPERIAL COUNTY	7	1.4136	642	0	0	0	642	0	299	0	1	0	0	587	0	55	0	0	0	0	0	642	0	0	0	0	9	0	9	0	9	0	9	642	0	109	0	23	0	497	0	11	0	1	0	1	0	0	0	 	0	0	0	0	642	0	237	0	60	0	2	0	0	0	 	0	0	14	0	0	0	0	0	0	0	313	0	229	0	220	0	01	648	0	585	0	752	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
051014014061000000000	051014014	05	INYO COUNTY	INYO COUNTY JAIL	9	5.5377	79	0	0	0	79	0	3	0	1	0	0	70	0	9	0	0	0	0	0	79	0	0	0	36	0	5	0	34	0	4	0	79	0	23	0	3	0	20	0	33	0	0	0	0	0	0	0	 	0	0	0	0	79	0	0	0	0	0	3	0	0	0	 	0	0	9	0	0	0	3	0	0	0	15	9	14	0	13	0	20	82	0	92	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
051015015060000001600	051015015	05	KERN COUNTY	KERN COUNTY	1	1	2291	0	424	1	2715	1	0	9	1	0	9	1950	0	341	0	0	9	0	9	2291	0	0	9	455	0	153	0	1495	0	188	0	2291	0	744	0	341	0	1147	0	12	0	18	0	13	0	16	0	 	0	0	0	0	2291	0	13	0	5	0	110	0	0	0	 	0	0	114	0	9	0	15	0	0	9	266	0	866	0	880	0	29	2353	0	2405	0	2698	0	24	0	0	0	0	0	0	0	0	0	400	1	0	0	 	0	0	424	1	0	9	0	9	0	0	0	0	424	1	424	1	0	0	424	1	424
051016016060000001700	051016016	05	KINGS COUNTY	KINGS COUNTY JAIL	7	1.4136	347	1	344	1	691	1	49	1	1	0	9	289	1	58	1	0	8	0	8	347	1	0	8	57	1	19	1	232	1	39	1	347	1	106	1	52	1	166	1	17	1	3	1	0	9	0	9	OTHER	3	1	0	9	347	1	0	0	0	0	0	0	0	0	 	0	0	3	1	0	0	0	9	0	9	3	1	169	1	185	1	26	375	1	359	1	361	1	24	1	0	8	0	8	0	8	0	8	320	1	0	8	 	0	8	344	1	252	1	92	1	0	8	0	8	344	1	344	1	0	8	344	1	344
051017017062000000000	051017017	05	LAKE COUNTY	LAKE COUNTY HILL ROAD CORRECTIONAL FACILITY	7	1.4136	224	0	18	0	242	0	23	0	1	1	0	186	0	38	0	0	0	0	0	224	0	0	0	68	0	21	0	118	0	17	0	224	0	148	0	12	0	41	0	21	0	0	0	0	0	0	0	other	2	0	0	0	224	0	0	0	0	0	17	0	0	0	 	0	0	8	0	0	0	7	0	0	0	32	0	85	0	84	0	30	224	0	225	0	276	0	4	0	0	0	0	0	0	0	0	0	14	0	0	0	 	0	0	18	0	14	0	4	0	0	0	0	0	18	0	18	0	0	0	18	0	19
051019019060000001900	051019019	05	LOS ANGELES COUNTY	LOS ANGELES COUNTY - CUSTODY SUPPORT SERVS	1	1	19869	0	960	0	20829	0	3861	1	1	88	0	17971	0	1898	0	0	0	0	0	19869	0	0	0	8039	1	727	1	9932	1	1171	1	19869	1	2805	1	6783	1	9757	1	7	1	70	1	37	1	410	1	 	0	0	0	0	19869	0	0	8	0	8	1103	1	0	8	 	0	8	0	8	0	8	0	8	0	8	1103	0	3210	0	3365	0	27	19894	0	19437	0	22477	0	488	0	0	0	472	0	0	0	0	0	0	0	0	0	 	0	0	960	0	883	0	77	0	0	0	0	0	960	0	960	0	0	0	960	0	1048
051021021061000000000	051021021	05	MARIN COUNTY	MARIN COUNTY JAIL MAIN FACILITY	7	1.4136	322	0	0	0	322	0	0	9	2	0	0	284	0	38	0	0	0	0	0	322	0	0	0	53	0	6	0	231	0	32	0	322	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	322	0	322	0	12	1	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	12	0	140	1	0	9	30	322	0	299	0	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
051022022061000000000	051022022	05	MARIPOSA COUNTY	MARIPOSA COUNTY ADULT DETENTION FACILITY	9	5.5377	58	0	0	0	58	0	0	0	1	3	0	48	0	10	0	0	0	0	0	58	0	0	0	16	0	5	0	32	1	5	1	58	0	47	0	7	0	4	0	0	0	0	0	0	0	0	0	 	0	0	0	0	58	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	13	0	18	0	29	59	0	51	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
051023023061000000000	051023023	05	MENDOCINO COUNTY	MENDOCINO COUNTY	7	1.4136	299	0	78	0	377	0	49	0	1	1	0	268	0	31	0	0	0	0	0	299	0	0	0	126	0	13	0	142	0	18	0	299	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	299	0	299	0	0	0	0	0	10	0	0	9	 	0	9	17	1	0	9	0	9	0	9	27	1	103	0	119	0	10	310	0	302	0	305	0	5	0	0	0	0	0	0	0	0	0	73	0	0	0	 	0	0	78	0	59	0	19	0	0	0	0	0	78	0	78	0	0	0	78	0	79
051024024060000002100	051024024	05	MERCED COUNTY	MERCED COUNTY	7	1.4136	795	0	143	0	938	0	0	9	1	53	0	697	0	98	0	0	0	0	0	795	0	0	0	177	0	39	0	520	0	59	0	795	0	141	0	100	0	501	0	6	0	25	0	16	0	6	0	 	0	0	0	0	795	0	0	0	0	0	6	0	0	0	 	0	0	18	0	3	0	0	0	0	0	27	0	270	0	283	0	29	804	0	793	0	793	0	37	0	0	0	0	0	0	0	0	0	106	0	0	0	 	0	0	143	0	100	0	43	0	0	0	0	0	143	0	143	0	0	0	143	0	196
051027027061000000000	051027027	05	MONTEREY COUNTY	MONTEREY COUNTY JAIL	1	1	1054	0	449	0	1503	0	237	0	1	0	0	926	0	128	0	0	0	0	0	1054	0	0	0	269	0	51	0	657	0	77	0	1054	0	224	0	107	0	697	0	0	0	13	0	4	0	9	0	 	0	1	0	1	1054	0	0	0	0	0	137	0	0	0	 	0	0	0	9	0	8	0	9	0	8	137	0	258	0	255	0	07	1078	0	1037	0	825	0	0	0	0	0	0	0	0	0	0	0	449	0	0	0	 	0	0	449	0	336	0	113	0	0	0	0	0	449	0	449	0	0	1	449	0	449
051028028060100000000	051028028	05	NAPA COUNTY	NAPA COUNTY DEPT. OF CORR. JAIL	7	1.4136	249	0	7	0	256	0	43	0	1	0	0	210	0	37	0	2	0	0	0	249	0	2	0	84	0	18	0	128	0	19	0	249	0	133	0	16	0	90	0	2	0	1	0	2	0	0	0	Other	1	0	4	0	249	0	0	0	0	0	24	0	0	0	Napa State Hospital	3	0	16	0	2	0	10	0	1	0	56	0	119	0	118	0	28	252	0	245	0	264	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	 	0	0	7	0	5	0	2	0	0	0	0	0	7	0	7	0	0	0	7	0	7
051030030060000002300	051030030	05	ORANGE COUNTY	ORANGE COUNTY	1	1	5990	0	235	0	6225	0	0	9	1	21	0	5170	0	820	0	0	0	0	0	5990	0	0	0	2482	0	499	0	2688	0	321	0	5990	0	2008	0	426	0	3307	0	53	0	174	0	0	0	0	0	 	0	0	22	0	5990	0	0	0	0	0	1091	0	0	0	 	0	0	456	0	0	0	0	0	0	0	1547	0	1202	0	1345	0	30	5990	1	6255	0	7019	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	 	0	0	235	0	165	0	70	0	0	0	0	0	235	0	235	0	0	0	235	0	256
051031031060000002400	051031031	05	PLACER COUNTY	PLACER COUNTY	7	1.4136	679	1	0	0	679	1	0	9	1	0	9	566	1	113	1	0	0	0	0	679	1	0	0	313	1	86	1	253	1	27	1	679	1	506	1	56	1	90	1	3	1	14	1	5	1	0	1	FILIPINO, OTHER, ASIAN, INDIAN	5	1	0	1	679	1	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	217	0	214	0	01	679	1	559	0	632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
051033033060000002500	051033033	05	RIVERSIDE COUNTY	RIVERSIDE COUNTY	1	1	3675	0	2501	0	6176	0	485	0	2	0	0	3272	0	403	0	0	8	0	8	3675	0	0	8	674	0	138	0	2598	0	265	0	3675	0	1076	0	737	0	1786	0	17	0	17	0	8	0	0	0	Other-not specified	33	0	1	0	3675	0	4	0	4	0	60	0	0	0	 	0	8	323	0	0	9	2	0	2	0	395	0	548	0	544	0	29	3698	0	3472	0	3132	0	436	0	0	8	1467	1	598	1	0	8	0	8	0	8	 	0	8	2501	0	0	9	0	9	0	8	0	8	2501	1	2501	0	0	8	2501	0	2501
051034034060000002600	051034034	05	SACRAMENTO COUNTY	SACRAMENTO COUNTY	1	1	4796	0	1679	0	6475	0	0	9	1	0	9	4230	0	566	0	0	0	0	0	4796	0	0	0	2030	1	260	1	2200	1	306	1	4796	0	1587	0	1879	0	1024	0	26	0	185	0	28	0	0	1	 	0	1	67	0	4796	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	00	0	9	4700	1	5075	0	201	1	0	1	1478	1	0	1	0	1	0	1	0	1	 	0	1	1679	1	1220	0	459	0	0	0	0	0	1679	0	1679	1	0	1	1679	0	1679
051036036060000002700	051036036	05	SAN BERNARDINO COUNTY	SAN BERNARDINO COUNTY	1	1	5923	0	0	0	5923	0	1031	0	2	0	0	5067	0	856	0	0	0	0	0	5923	0	0	0	1093	0	230	0	3974	0	626	0	5923	0	1481	0	1185	0	3139	0	59	0	0	0	0	0	0	0	 	0	0	59	0	5923	0	564	0	0	0	12	0	0	0	 	0	0	432	0	0	0	0	0	0	0	1008	0	1484	0	2123	0	15	6024	0	5591	0	5914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
051037037060000002900	051037037	05	SAN DIEGO COUNTY	SAN DIEGO COUNTY	1	1	5096	0	0	0	5096	0	820	0	1	74	0	4347	0	749	0	0	0	0	0	5096	0	0	0	0	9	0	9	0	9	0	9	5096	0	1681	0	1044	0	2050	0	33	0	158	0	30	0	0	9	other	75	0	25	0	5096	0	2	0	0	0	693	0	0	0	 	0	0	122	0	0	0	41	0	0	0	858	0	2073	0	2148	0	01	5222	0	5141	0	4494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74
051039038060000003000	051039038	05	SAN JOAQUIN COUNTY	SAN JOAQUIN COUNTY SHERIFF'S DEPT. JAIL	1	1	1545	0	629	0	2174	0	40	0	2	0	0	1343	0	202	0	0	8	0	8	1545	0	0	8	738	0	130	0	605	1	72	1	1545	0	438	0	393	0	608	0	8	0	51	0	6	0	0	0	Filipino	9	0	32	0	1545	0	2	0	1	0	40	0	0	0	 	0	0	238	0	3	0	59	0	5	0	348	0	645	0	700	0	23	1605	0	1510	0	1411	0	23	0	0	0	0	0	0	0	0	0	606	0	0	0	 	0	0	629	0	497	0	132	0	0	8	0	8	629	0	629	0	0	0	629	0	629
051040039061000000000	051040039	05	SAN LUIS OBISPO COUNTY	SAN LUIS OBISPO COUNTY JAIL	7	1.4136	525	0	37	0	562	0	1	0	1	1	0	439	0	86	0	0	0	0	0	525	0	0	0	218	0	46	0	221	1	40	1	525	0	354	0	24	0	140	0	1	0	0	0	1	0	0	0	OTHER = 5, FILIPINO = 0	5	0	0	0	525	0	0	0	0	0	1	0	0	0	 	0	0	12	0	0	0	0	0	0	0	13	0	236	0	190	0	29	544	0	540	0	518	0	22	0	0	0	0	9	0	9	0	9	0	9	0	9	STATE HOSPITAL 6, WASCO4,MH 1,CHOWCHILLA 1,ENRT3, CMC 0	15	0	37	0	26	0	11	0	0	0	0	0	37	0	29	0	8	0	37	0	38
051041040060000003100	051041040	05	SAN MATEO COUNTY	SAN MATEO COUNTY	1	1	1106	0	443	0	1549	0	150	1	2	0	0	979	0	127	0	0	0	0	0	1106	0	0	0	320	0	48	0	659	0	79	0	1106	0	286	0	242	0	408	0	0	0	0	0	0	0	0	0	OTHER	167	0	3	0	1106	0	0	0	0	0	0	0	0	0	 	0	0	3	0	0	0	0	0	3	0	6	0	347	0	340	0	08	1152	0	1127	0	818	0	4	0	0	0	0	0	439	0	0	0	0	0	0	0	 	0	0	443	0	329	1	114	1	0	0	0	0	443	0	443	0	0	0	443	0	443
051042041060000003200	051042041	05	SANTA BARBARA COUNTY	SANTA BARBARA COUNTY	1	1	923	0	212	0	1135	0	277	1	2	0	0	793	0	130	0	0	0	0	0	923	0	0	0	356	1	64	1	437	1	66	1	923	1	302	1	78	1	530	1	2	1	6	1	3	1	0	0	 	0	0	2	1	923	1	0	0	0	0	150	1	0	0	 	0	0	134	1	0	0	2	1	0	0	286	0	357	0	328	0	16	971	0	989	0	812	0	42	0	0	0	170	0	0	0	0	0	0	0	0	0	 	0	0	212	0	167	0	45	0	0	0	0	0	212	0	212	0	0	0	212	0	212
051043042060000003300	051043042	05	SANTA CLARA COUNTY	SANTA CLARA COUNTY	1	1	4244	0	975	0	5219	0	0	9	1	843	1	3707	0	537	0	0	0	0	0	4244	0	0	0	1097	0	197	0	2610	0	340	0	4244	0	947	0	591	0	2270	0	9	0	361	0	0	9	0	9	 	0	9	66	0	4244	0	156	0	0	0	75	0	0	0	 	0	0	53	0	0	0	2	0	0	0	286	0	1235	0	1267	0	01	4426	0	4498	0	3825	0	0	0	0	0	95	0	36	0	0	0	802	0	42	0	 	0	0	975	0	736	0	239	0	0	0	0	0	975	0	975	0	0	0	975	0	1818
051044043060000003400	051044043	05	SANTA CRUZ COUNTY	SANTA CRUZ COUNTY	7	1.4136	478	0	0	0	478	0	0	9	2	0	0	430	0	48	0	0	0	0	0	478	0	0	0	226	0	36	0	204	0	12	0	478	0	228	0	27	0	214	0	0	1	3	0	0	1	0	1	 	0	1	6	0	478	0	0	0	0	0	19	0	0	0	 	0	0	55	0	0	0	5	0	0	0	79	0	247	0	239	0	22	493	0	481	0	601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
051045044060000003500	051045044	05	SHASTA COUNTY	SHASTA COUNTY JAIL	7	1.4136	207	0	111	0	318	0	0	9	2	0	0	181	0	26	0	0	8	0	8	207	0	0	8	25	0	4	0	156	0	22	0	207	0	144	1	20	1	23	1	13	1	7	1	0	9	0	9	 	0	8	0	8	207	0	0	0	0	0	0	0	0	0	 	0	0	2	0	0	0	2	0	2	1	6	1	348	0	0	9	01	355	0	330	0	381	0	68	0	0	8	1	0	42	0	0	8	0	8	0	8	 	0	8	111	0	0	9	0	9	0	8	0	8	111	0	111	0	0	8	111	0	111
051047046061000000000	051047046	05	SISKIYOU COUNTY	SISKIYOU COUNTY JAIL	9	5.5377	87	0	14	0	101	0	8	0	1	0	0	72	0	15	0	0	0	0	0	87	0	0	0	18	0	4	0	54	0	11	0	87	0	68	0	6	0	4	0	8	0	1	0	0	0	0	0	 	0	0	0	0	87	0	0	0	0	0	2	0	0	0	 	0	0	10	0	3	0	1	0	0	0	16	0	57	0	58	0	02	94	0	89	0	104	0	4	0	0	0	0	0	0	0	0	0	10	0	0	0	 	0	0	14	0	11	0	3	0	0	0	0	0	14	0	14	0	0	0	14	0	14
051048047060000003600	051048047	05	SOLANO COUNTY	SOLANO COUNTY	1	1	950	0	60	0	1010	0	0	9	2	0	0	810	0	140	0	0	0	0	0	950	0	0	0	186	0	45	0	624	1	95	1	950	0	326	0	391	0	181	0	0	0	0	0	0	0	0	0	OTHER	52	0	0	0	950	0	0	0	0	0	0	9	0	0	 	0	0	21	0	0	9	0	9	0	9	21	0	381	0	330	0	29	962	0	979	0	1084	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	60	0	45	0	15	0	0	0	0	0	60	0	60	0	0	0	60	0	60
051049048060000003700	051049048	05	SONOMA COUNTY	SONOMA COUNTY	1	1	1023	0	0	0	1023	0	160	1	1	14	0	885	0	138	0	0	0	0	0	1023	0	0	0	390	0	67	0	495	0	71	0	1023	0	553	0	81	0	321	0	39	0	17	0	8	0	0	0	other	3	0	1	0	1023	0	0	0	0	0	160	0	0	0	 	0	0	78	0	0	0	55	0	1	0	294	0	338	0	353	0	21	1054	0	1025	0	1468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
051050049060000003800	051050049	05	STANISLAUS COUNTY	STANISLAUS COUNTY	1	1	1316	0	447	0	1763	0	80	0	1	0	0	1115	1	201	1	0	0	0	0	1316	0	0	8	350	0	91	0	765	0	110	0	1316	0	474	0	142	0	450	0	4	0	22	0	25	0	0	9	Middle Eastern	4	0	195	0	1316	0	2	0	26	0	88	0	0	0	 	0	8	175	0	0	0	93	0	5	0	389	0	459	0	444	0	15	1354	0	1321	0	1492	0	69	0	0	8	0	8	378	0	0	8	0	8	0	8	 	0	8	447	0	336	1	111	1	0	8	0	8	447	0	447	0	0	8	447	0	447
051052051061000000000	051052051	05	TEHAMA COUNTY	TEHAMA COUNTY JAIL	8	2.7519	212	0	0	0	212	0	25	1	2	0	0	173	0	39	0	0	0	0	0	212	0	0	8	65	0	18	0	108	0	21	0	212	0	172	0	2	0	34	0	2	0	1	0	1	0	0	9	 	0	9	0	9	212	0	0	0	0	0	3	0	0	0	 	0	0	4	0	0	0	4	0	0	0	11	0	77	0	0	9	20	212	0	179	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
051054053060000003900	051054053	05	TULARE COUNTY	TULARE COUNTY	1	1	1576	0	449	0	2025	0	0	9	1	451	0	1350	0	226	0	0	8	0	8	1576	0	0	8	670	0	130	0	680	0	96	0	1576	0	417	0	62	0	1056	0	16	0	16	0	0	8	0	8	ALL OTHERS	9	0	0	8	1576	0	0	0	0	0	0	0	0	0	 	0	0	91	0	0	0	0	9	0	9	91	0	529	0	508	0	22	1599	0	1518	0	1640	0	0	0	0	0	0	0	98	0	0	0	351	0	0	0	 	0	0	449	0	345	0	104	0	0	8	0	8	449	0	449	0	0	0	449	0	900
051055054061000000000	051055054	05	TUOLUMNE COUNTY	TUOLUMNE COUNTY JAIL	8	2.7519	140	0	0	0	140	0	1	0	2	0	0	116	0	24	0	0	0	0	0	140	0	0	8	47	0	10	0	69	0	14	0	140	0	113	0	0	0	7	0	3	0	1	0	0	0	16	0	 	0	8	0	8	140	0	0	0	0	0	0	0	0	0	 	0	0	1	0	0	0	0	0	0	0	1	0	97	0	85	0	13	142	0	138	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
051056055060000004000	051056055	05	VENTURA COUNTY	VENTURA COUNTY	1	1	1648	0	0	8	1648	0	183	0	2	0	0	1399	0	249	0	0	0	0	0	1648	0	0	8	615	0	138	0	784	0	111	0	1648	0	517	0	92	0	980	0	4	0	12	0	31	0	0	0	OTHER	11	0	1	0	1648	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	500	0	493	0	07	1700	0	1683	0	1606	0	0	8	0	8	0	8	0	8	0	8	0	8	0	8	 	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0
